Datum;BundeslandID;Bevölkerung;Name;EingetrageneImpfungen;EingetrageneImpfungenPro100;Teilgeimpfte;TeilgeimpftePro100;Vollimmunisierte;VollimmunisiertePro100;Gruppe_<15_M_1;Gruppe_<15_W_1;Gruppe_<15_D_1;Gruppe_15-24_M_1;Gruppe_15-24_W_1;Gruppe_15-24_D_1;Gruppe_25-34_M_1;Gruppe_25-34_W_1;Gruppe_25-34_D_1;Gruppe_35-44_M_1;Gruppe_35-44_W_1;Gruppe_35-44_D_1;Gruppe_45-54_M_1;Gruppe_45-54_W_1;Gruppe_45-54_D_1;Gruppe_55-64_M_1;Gruppe_55-64_W_1;Gruppe_55-64_D_1;Gruppe_65-74_M_1;Gruppe_65-74_W_1;Gruppe_65-74_D_1;Gruppe_75-84_M_1;Gruppe_75-84_W_1;Gruppe_75-84_D_1;Gruppe_>84_M_1;Gruppe_>84_W_1;Gruppe_>84_D_1;Gruppe_<15_M_2;Gruppe_<15_W_2;Gruppe_<15_D_2;Gruppe_15-24_M_2;Gruppe_15-24_W_2;Gruppe_15-24_D_2;Gruppe_25-34_M_2;Gruppe_25-34_W_2;Gruppe_25-34_D_2;Gruppe_35-44_M_2;Gruppe_35-44_W_2;Gruppe_35-44_D_2;Gruppe_45-54_M_2;Gruppe_45-54_W_2;Gruppe_45-54_D_2;Gruppe_55-64_M_2;Gruppe_55-64_W_2;Gruppe_55-64_D_2;Gruppe_65-74_M_2;Gruppe_65-74_W_2;Gruppe_65-74_D_2;Gruppe_75-84_M_2;Gruppe_75-84_W_2;Gruppe_75-84_D_2;Gruppe_>84_M_2;Gruppe_>84_W_2;Gruppe_>84_D_2;Gruppe_NichtZuordenbar;EingetrageneImpfungenBioNTechPfizer_1;EingetrageneImpfungenModerna_1;EingetrageneImpfungenAstraZeneca_1;EingetrageneImpfungenBioNTechPfizer_2;EingetrageneImpfungenModerna_2;EingetrageneImpfungenAstraZeneca_2;EingetrageneImpfungenJanssen;ImpfstoffNichtZugeordnet_1;ImpfstoffNichtZugeordnet_2
2021-01-15T23:59:59+01:00;10;8932664;Österreich;103450;1.15810916;103450;1.15810916;0;0;4;7;0;1175;1256;0;3710;5606;0;4596;9177;0;5519;14097;0;7308;11994;0;4266;4439;0;4610;7873;0;3606;14161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;103433;4;0;0;0;0;0;13;0
2021-01-16T23:59:59+01:00;0;;KeineZuordnung;4657;;4657;;0;;0;0;0;13;14;0;105;133;0;127;209;0;104;289;0;130;171;0;130;133;0;366;463;0;569;1652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;4655;0;0;0;0;0;0;2;0
2021-01-16T23:59:59+01:00;1;296010;Burgenland;3583;1.21043208;3583;1.21043208;0;0;0;0;0;30;43;0;109;181;0;157;380;0;184;649;0;270;473;0;155;129;0;117;211;0;89;406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3583;0;0;0;0;0;0;0;0
2021-01-16T23:59:59+01:00;2;562089;Kärnten;7742;1.377361948;7742;1.377361948;0;0;0;1;0;34;42;0;81;167;0;167;404;0;267;701;0;479;682;0;421;437;0;427;721;0;704;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7742;0;0;0;0;0;0;0;0
2021-01-16T23:59:59+01:00;3;1690879;Niederösterreich;18935;1.119831756;18924;1.119181207;11;0.000650549;1;3;0;242;289;0;641;1072;0;954;2130;0;1235;3207;0;1501;2581;0;621;625;0;573;1042;0;406;1801;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;1;2;0;0;1;0;1;0;0;0;1;0;0;18923;1;0;11;0;0;0;0;0
2021-01-16T23:59:59+01:00;4;1495608;Oberösterreich;12592;0.841931843;12592;0.841931843;0;0;1;1;0;120;118;0;361;578;0;470;980;0;612;1699;0;872;1529;0;542;670;0;588;1170;0;467;1814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12592;0;0;0;0;0;0;0;0
2021-01-16T23:59:59+01:00;5;560710;Salzburg;7134;1.272315457;7134;1.272315457;0;0;0;0;0;61;65;0;253;348;0;344;589;0;410;908;0;490;797;0;305;297;0;342;551;0;302;1072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7132;2;0;0;0;0;0;0;0
2021-01-16T23:59:59+01:00;6;1247077;Steiermark;15585;1.249722351;15585;1.249722351;0;0;1;0;0;119;158;0;427;774;0;623;1407;0;768;2064;0;1178;1709;0;837;840;0;788;1309;0;493;2090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15585;0;0;0;0;0;0;0;0
2021-01-16T23:59:59+01:00;7;760105;Tirol;10499;1.381256537;10498;1.381124976;1;0.000131561;0;2;0;93;114;0;349;587;0;451;845;0;586;1366;0;682;1182;0;458;418;0;519;862;0;410;1574;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10484;3;0;1;0;0;0;11;0
2021-01-16T23:59:59+01:00;8;399237;Vorarlberg;10497;2.629265324;10497;2.629265324;0;0;0;0;0;242;244;0;433;720;0;463;1114;0;628;1642;0;817;1518;0;453;465;0;390;511;0;188;669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10497;0;0;0;0;0;0;0;0
2021-01-16T23:59:59+01:00;9;1920949;Wien;19114;0.99502902;19114;0.99502902;0;0;1;0;0;372;395;0;1205;1468;0;1094;1684;0;1016;2413;0;1297;2151;0;636;719;0;687;1341;0;513;2122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19113;1;0;0;0;0;0;0;0
2021-01-16T23:59:59+01:00;10;8932664;Österreich;110338;1.235219415;110326;1.235085077;12;0.000134338;4;7;0;1326;1482;0;3964;6028;0;4850;9742;0;5810;14938;0;7716;12793;0;4558;4733;0;4797;8181;0;4141;15207;0;0;0;0;0;0;0;0;1;0;1;2;0;1;1;0;1;2;0;0;1;0;1;0;0;0;1;0;49;110306;7;0;12;0;0;0;13;0
2021-01-17T23:59:59+01:00;0;;KeineZuordnung;4789;;4766;;23;;0;0;0;15;18;0;109;136;0;129;214;0;107;299;0;132;177;0;133;137;0;371;471;0;586;1680;0;0;0;0;1;0;0;0;0;0;0;1;0;2;4;0;0;2;0;1;1;0;3;1;0;2;5;0;52;4761;3;0;23;0;0;0;2;0
2021-01-17T23:59:59+01:00;1;296010;Burgenland;3826;1.292523901;3750;1.266849093;76;0.025674808;0;0;0;37;46;0;109;184;0;167;397;0;199;669;0;301;495;0;171;134;0;118;217;0;90;416;0;0;0;0;0;0;0;0;0;0;2;4;0;2;7;0;2;5;0;4;3;0;6;14;0;5;22;0;0;3750;0;0;76;0;0;0;0;0
2021-01-17T23:59:59+01:00;2;562089;Kärnten;8520;1.515774192;8520;1.515774192;0;0;0;1;0;37;43;0;83;169;0;171;413;0;274;708;0;494;690;0;429;438;0;466;768;0;944;2392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8520;0;0;0;0;0;0;0;0
2021-01-17T23:59:59+01:00;3;1690879;Niederösterreich;19445;1.149993583;19426;1.148869907;19;0.001123676;1;3;0;259;321;0;657;1105;0;978;2193;0;1276;3317;0;1552;2654;0;637;642;0;581;1042;0;406;1802;0;0;0;0;0;0;0;1;0;0;2;2;0;2;1;0;2;2;0;1;4;0;1;0;0;0;1;0;0;19425;1;0;19;0;0;0;0;0
2021-01-17T23:59:59+01:00;4;1495608;Oberösterreich;12679;0.847748875;12679;0.847748875;0;0;1;1;0;127;122;0;364;582;0;472;991;0;618;1712;0;878;1536;0;543;671;0;589;1175;0;471;1826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12679;0;0;0;0;0;0;0;0
2021-01-17T23:59:59+01:00;5;560710;Salzburg;7147;1.274633946;7147;1.274633946;0;0;0;0;0;61;65;0;253;348;0;344;589;0;410;909;0;492;799;0;305;298;0;344;555;0;303;1072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7145;2;0;0;0;0;0;0;0
2021-01-17T23:59:59+01:00;6;1247077;Steiermark;15677;1.257099602;15676;1.257019414;1;8.01875E-05;1;0;0;119;159;0;431;775;0;625;1415;0;778;2068;0;1186;1716;0;839;845;0;793;1320;0;501;2105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;15675;0;0;1;0;0;0;1;0
2021-01-17T23:59:59+01:00;7;760105;Tirol;10977;1.444142586;10974;1.443747903;3;0.000394682;0;2;0;93;117;0;351;595;0;454;850;0;597;1379;0;693;1194;0;473;432;0;614;988;0;471;1671;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10881;82;0;3;0;0;0;11;0
2021-01-17T23:59:59+01:00;8;399237;Vorarlberg;11435;2.864213487;11176;2.799339741;259;0.064873747;0;0;0;250;252;0;437;740;0;476;1149;0;653;1730;0;864;1667;0;495;547;0;419;564;0;209;724;0;0;0;0;6;1;0;4;12;0;11;21;0;14;39;0;23;46;0;17;15;0;10;15;0;6;19;0;0;11176;0;0;259;0;0;0;0;0
2021-01-17T23:59:59+01:00;9;1920949;Wien;21563;1.122518089;21557;1.122205743;6;0.000312346;1;1;0;495;542;0;1387;1715;0;1214;1971;0;1157;2812;0;1454;2558;0;723;817;0;715;1357;0;515;2123;0;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21555;2;0;6;0;0;0;0;0
2021-01-17T23:59:59+01:00;10;8932664;Österreich;116058;1.299254064;115671;1.294921649;387;0.004332414;4;8;0;1493;1685;0;4181;6349;0;5030;10182;0;6069;15603;0;8046;13486;0;4748;4961;0;5010;8457;0;4496;15811;0;0;0;0;8;2;0;8;15;0;15;28;0;20;51;0;27;56;0;23;23;0;20;31;0;13;47;0;52;115567;90;0;387;0;0;0;14;0
2021-01-18T23:59:59+01:00;0;;KeineZuordnung;5165;;5095;;70;;0;0;0;16;28;0;113;150;0;137;227;0;115;323;0;140;189;0;142;151;0;386;501;0;636;1782;0;0;0;0;1;0;0;1;1;0;0;3;0;4;5;0;0;3;0;2;1;0;4;6;0;10;28;0;60;5090;3;0;70;0;0;0;2;0
2021-01-18T23:59:59+01:00;1;296010;Burgenland;4302;1.453329279;4219;1.425289686;83;0.028039593;0;0;0;60;58;0;134;215;0;181;458;0;216;760;0;327;552;0;179;140;0;131;234;0;104;470;0;0;0;0;0;0;0;0;1;0;2;4;0;3;7;0;2;7;0;6;3;0;6;14;0;6;22;0;0;4219;0;0;83;0;0;0;0;0
2021-01-18T23:59:59+01:00;2;562089;Kärnten;8579;1.526270751;8578;1.526092843;1;0.000177908;0;1;0;39;44;0;86;173;0;175;421;0;278;719;0;499;703;0;431;438;0;466;768;0;944;2393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8578;0;0;1;0;0;0;0;0
2021-01-18T23:59:59+01:00;3;1690879;Niederösterreich;21232;1.25567826;20866;1.234032713;366;0.021645546;1;3;0;300;376;0;723;1199;0;1056;2364;0;1374;3592;0;1667;2865;0;682;671;0;608;1098;0;427;1860;0;0;0;0;7;3;0;11;17;0;19;27;0;24;50;0;25;46;0;12;11;0;13;33;0;7;61;0;0;20864;1;0;366;0;0;0;1;0
2021-01-18T23:59:59+01:00;4;1495608;Oberösterreich;13559;0.906587822;13557;0.906454098;2;0.000133725;1;1;0;138;136;0;378;619;0;487;1056;0;647;1829;0;937;1635;0;592;711;0;636;1272;0;513;1969;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13555;2;0;2;0;0;0;0;0
2021-01-18T23:59:59+01:00;5;560710;Salzburg;7517;1.340621712;7439;1.326710777;78;0.013910934;0;0;0;63;74;0;272;383;0;366;641;0;429;951;0;515;838;0;308;307;0;345;562;0;305;1080;0;0;0;0;1;0;0;1;3;0;7;4;0;4;7;0;5;9;0;1;0;0;8;8;0;5;15;0;0;7437;2;0;78;0;0;0;0;0
2021-01-18T23:59:59+01:00;6;1247077;Steiermark;17537;1.406248371;17531;1.405767246;6;0.000481125;1;0;0;132;185;0;491;946;0;710;1636;0;879;2321;0;1298;1905;0;903;924;0;873;1456;0;560;2311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;1;0;0;0;0;0;0;0;0;17529;1;0;6;0;0;0;1;0
2021-01-18T23:59:59+01:00;7;760105;Tirol;11166;1.469007571;11163;1.468612889;3;0.000394682;0;2;0;97;119;0;355;601;0;455;855;0;599;1398;0;701;1204;0;478;442;0;641;1017;0;487;1712;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11069;83;0;3;0;0;0;11;0
2021-01-18T23:59:59+01:00;8;399237;Vorarlberg;11573;2.898779422;11312;2.83340472;261;0.065374702;0;0;0;250;253;0;438;741;0;476;1150;0;656;1737;0;870;1679;0;511;558;0;434;586;0;224;749;0;0;0;0;6;1;0;5;12;0;11;21;0;14;39;0;23;46;0;17;16;0;10;15;0;6;19;0;0;11312;0;0;261;0;0;0;0;0
2021-01-18T23:59:59+01:00;9;1920949;Wien;26937;1.402275646;26524;1.380775856;413;0.02149979;2;1;0;675;702;0;1704;2118;0;1495;2505;0;1413;3547;0;1733;3181;0;862;969;0;863;1637;0;625;2492;0;0;0;0;5;2;0;19;11;0;13;20;0;17;54;0;17;33;0;19;22;0;25;53;0;28;75;0;0;26521;3;0;413;0;0;0;0;0
2021-01-18T23:59:59+01:00;10;8932664;Österreich;127567;1.428095807;126284;1.41373279;1283;0.014363016;5;8;0;1770;1975;0;4694;7145;0;5538;11313;0;6606;17177;0;8687;14751;0;5088;5311;0;5383;9131;0;4825;16818;0;0;0;0;21;6;0;38;46;0;52;79;0;66;162;0;74;146;0;59;54;0;66;131;0;62;220;0;60;126174;95;0;1283;0;0;0;15;0
2021-01-19T23:59:59+01:00;0;;KeineZuordnung;6183;;6039;;144;;0;0;0;19;29;0;128;168;0;159;271;0;133;371;0;157;216;0;180;166;0;476;606;0;772;2125;0;0;0;0;1;0;0;1;3;0;1;6;0;5;7;0;1;3;0;11;3;0;10;15;0;21;55;0;64;6034;3;0;144;0;0;0;2;0
2021-01-19T23:59:59+01:00;1;296010;Burgenland;5064;1.710753015;4961;1.675956893;103;0.034796122;0;0;0;72;66;0;157;258;0;203;562;0;243;917;0;367;645;0;196;160;0;155;284;0;124;552;0;0;0;0;0;0;0;1;2;0;3;7;0;6;12;0;4;9;0;7;3;0;6;14;0;6;23;0;0;4961;0;0;103;0;0;0;0;0
2021-01-19T23:59:59+01:00;2;562089;Kärnten;9551;1.699197102;9548;1.698663379;3;0.000533723;0;1;0;43;57;0;135;272;0;244;571;0;347;982;0;570;860;0;440;445;0;469;773;0;946;2393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;9541;7;0;3;0;0;0;0;0
2021-01-19T23:59:59+01:00;3;1690879;Niederösterreich;25269;1.49442982;24056;1.422691984;1213;0.071737836;1;3;0;342;417;0;835;1387;0;1177;2618;0;1566;4090;0;1905;3245;0;810;820;0;753;1342;0;501;2244;0;0;0;0;18;7;0;36;52;0;56;78;0;73;178;0;102;131;0;52;49;0;48;91;0;34;208;0;0;24053;2;0;1213;0;0;0;1;0
2021-01-19T23:59:59+01:00;4;1495608;Oberösterreich;19513;1.30468679;19506;1.304218753;7;0.000468037;2;1;0;186;191;0;455;744;0;610;1410;0;801;2374;0;1128;2125;0;799;920;0;1278;2192;0;1015;3275;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;19503;3;0;7;0;0;0;0;0
2021-01-19T23:59:59+01:00;5;560710;Salzburg;9081;1.61955378;9003;1.605642846;78;0.013910934;0;0;0;77;104;0;317;470;0;421;791;0;503;1183;0;608;1035;0;374;374;0;410;710;0;358;1268;0;0;0;0;1;0;0;1;3;0;7;4;0;4;7;0;5;9;0;1;0;0;8;8;0;5;15;0;0;9000;3;0;78;0;0;0;0;0
2021-01-19T23:59:59+01:00;6;1247077;Steiermark;22752;1.824426238;22703;1.82049705;49;0.003929188;1;0;0;190;235;0;625;1207;0;919;2151;0;1147;3190;0;1668;2517;0;1153;1155;0;1092;1837;0;716;2900;0;0;0;0;0;0;0;1;1;0;1;2;0;4;1;0;2;5;0;4;2;0;5;8;0;1;12;0;0;22700;2;0;49;0;0;0;1;0
2021-01-19T23:59:59+01:00;7;760105;Tirol;13224;1.739759638;13131;1.727524487;93;0.012235152;0;2;0;115;151;0;424;754;0;546;1027;0;729;1659;0;827;1410;0;546;508;0;725;1175;0;554;1979;0;0;0;0;3;0;0;0;4;0;4;8;0;9;12;0;5;11;0;3;5;0;6;7;0;1;15;0;0;12927;193;0;93;0;0;0;11;0
2021-01-19T23:59:59+01:00;8;399237;Vorarlberg;11925;2.986947603;11663;2.921322423;262;0.06562518;0;0;0;254;257;0;441;752;0;481;1171;0;674;1774;0;896;1727;0;530;591;0;449;624;0;236;806;0;0;0;0;6;1;0;5;13;0;11;21;0;14;39;0;23;46;0;17;16;0;10;15;0;6;19;0;0;11663;0;0;262;0;0;0;0;0
2021-01-19T23:59:59+01:00;9;1920949;Wien;31289;1.628830333;30480;1.586715733;809;0.042114601;2;1;0;745;758;0;1933;2516;0;1733;2981;0;1661;4233;0;1989;3687;0;943;1054;0;962;1843;0;677;2762;0;0;0;0;11;3;0;50;45;0;32;45;0;35;100;0;44;77;0;36;37;0;47;75;0;39;133;0;0;30474;6;0;809;0;0;0;0;0
2021-01-19T23:59:59+01:00;10;8932664;Österreich;153851;1.722341734;151090;1.691432701;2761;0.030909032;6;8;0;2043;2265;0;5450;8528;0;6493;13553;0;7804;20773;0;10115;17467;0;5971;6193;0;6769;11386;0;5899;20304;0;0;0;0;40;11;0;97;124;0;115;171;0;150;356;0;188;292;0;133;115;0;140;235;0;113;480;0;64;150856;219;0;2761;0;0;0;15;0
2021-01-20T23:59:59+01:00;0;;KeineZuordnung;7047;;6831;;216;;0;0;0;19;31;0;151;200;0;175;305;0;146;414;0;173;239;0;215;187;0;539;697;0;870;2399;0;0;0;0;1;0;0;1;3;0;1;6;0;7;11;0;3;5;0;19;7;0;21;23;0;30;77;0;72;6825;4;0;216;0;0;0;2;0
2021-01-20T23:59:59+01:00;1;296010;Burgenland;5768;1.948582818;5648;1.908043647;120;0.040539171;0;0;0;80;76;0;197;308;0;223;625;0;269;1040;0;408;754;0;215;186;0;177;324;0;137;629;0;0;0;0;0;0;0;1;2;0;9;9;0;6;13;0;6;11;0;10;4;0;6;14;0;6;23;0;0;5648;0;0;120;0;0;0;0;0
2021-01-20T23:59:59+01:00;2;562089;Kärnten;10468;1.862338526;10464;1.861626895;4;0.000711631;0;1;0;49;70;0;181;349;0;317;730;0;424;1164;0;660;1000;0;475;457;0;473;775;0;946;2393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;10449;15;0;4;0;0;0;0;0
2021-01-20T23:59:59+01:00;3;1690879;Niederösterreich;30016;1.775171375;28288;1.672976008;1728;0.102195367;1;3;0;629;563;0;1087;1644;0;1378;2958;0;1801;4619;0;2165;3695;0;977;988;0;917;1615;0;599;2649;0;0;0;0;22;10;0;51;74;0;85;144;0;99;265;0;146;194;0;69;64;0;69;122;0;45;269;0;0;28284;3;0;1728;0;0;0;1;0
2021-01-20T23:59:59+01:00;4;1495608;Oberösterreich;24355;1.628434724;24297;1.624556702;58;0.003878022;2;1;0;213;210;0;502;851;0;664;1566;0;888;2674;0;1302;2432;0;966;1177;0;1921;3117;0;1472;4339;0;1;0;0;1;0;0;3;1;0;2;7;0;2;2;0;3;6;0;5;4;0;3;7;0;3;8;0;0;24291;6;0;58;0;0;0;0;0
2021-01-20T23:59:59+01:00;5;560710;Salzburg;9945;1.77364413;9854;1.757414706;91;0.016229423;0;0;0;82;116;0;346;546;0;461;880;0;543;1297;0;660;1138;0;397;411;0;445;787;0;387;1358;0;0;0;0;1;0;0;1;5;0;7;4;0;4;7;0;5;9;0;1;2;0;11;12;0;6;16;0;0;9851;3;0;91;0;0;0;0;0
2021-01-20T23:59:59+01:00;6;1247077;Steiermark;26925;2.15904872;26872;2.154798781;53;0.004249938;1;0;0;221;291;0;723;1455;0;1065;2597;0;1367;3805;0;1949;2947;0;1333;1353;0;1318;2173;0;861;3413;0;0;0;0;0;0;0;1;2;0;1;3;0;4;2;0;3;5;0;4;2;0;5;8;0;1;12;0;0;26869;2;0;53;0;0;0;1;0
2021-01-20T23:59:59+01:00;7;760105;Tirol;14847;1.95328277;14752;1.940784497;95;0.012498273;0;2;0;128;170;0;498;842;0;611;1157;0;814;1857;0;931;1574;0;592;562;0;826;1334;0;627;2227;0;0;0;0;3;0;0;0;4;0;4;10;0;9;12;0;5;11;0;3;5;0;6;7;0;1;15;0;0;14481;260;0;95;0;0;0;11;0
2021-01-20T23:59:59+01:00;8;399237;Vorarlberg;12151;3.043555582;11889;2.977930402;262;0.06562518;0;0;0;259;257;0;443;760;0;487;1186;0;677;1805;0;907;1769;0;542;608;0;460;640;0;248;841;0;0;0;0;6;1;0;5;13;0;11;21;0;14;39;0;23;46;0;17;16;0;10;15;0;6;19;0;0;11889;0;0;262;0;0;0;0;0
2021-01-20T23:59:59+01:00;9;1920949;Wien;36130;1.880841188;34677;1.805201492;1453;0.075639697;2;1;0;805;836;0;2224;2962;0;1976;3443;0;1897;4891;0;2232;4159;0;1016;1149;0;1082;2117;0;774;3111;0;0;0;0;22;7;0;83;64;0;51;73;0;68;169;0;93;133;0;81;97;0;97;143;0;64;208;0;0;34670;7;0;1453;0;0;0;0;0
2021-01-20T23:59:59+01:00;10;8932664;Österreich;177652;1.988790802;173572;1.943115738;4080;0.045675064;6;8;0;2485;2620;0;6352;9917;0;7357;15447;0;8826;23566;0;11387;19707;0;6728;7078;0;8158;13579;0;6921;23359;0;1;0;0;56;18;0;146;168;0;171;277;0;213;520;0;287;420;0;210;202;0;228;353;0;162;647;0;72;173257;300;0;4080;0;0;0;15;0
2021-01-21T23:59:59+01:00;0;;KeineZuordnung;7686;;7452;;234;;0;0;0;20;33;0;166;226;0;193;347;0;175;470;0;187;263;0;233;198;0;581;743;0;939;2599;0;0;0;0;1;0;0;1;3;0;1;6;0;7;12;0;3;6;0;20;8;0;22;26;0;34;83;0;80;7445;5;0;234;0;0;0;2;0
2021-01-21T23:59:59+01:00;1;296010;Burgenland;6209;2.097564271;6089;2.057025101;120;0.040539171;0;0;0;86;82;0;211;329;0;235;690;0;283;1133;0;437;813;0;224;197;0;192;353;0;148;676;0;0;0;0;0;0;0;1;2;0;9;9;0;6;13;0;6;11;0;10;4;0;6;14;0;6;23;0;0;6089;0;0;120;0;0;0;0;0
2021-01-21T23:59:59+01:00;2;562089;Kärnten;11115;1.977444853;11111;1.976733222;4;0.000711631;0;1;0;51;80;0;209;420;0;358;815;0;466;1318;0;730;1091;0;511;468;0;478;775;0;946;2394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;11096;15;0;4;0;0;0;0;0
2021-01-21T23:59:59+01:00;3;1690879;Niederösterreich;33331;1.971223251;31457;1.860393322;1874;0.110829929;1;3;0;832;662;0;1281;1863;0;1512;3232;0;1978;5023;0;2368;4032;0;1102;1106;0;1035;1844;0;664;2919;0;0;0;0;24;10;0;52;78;0;88;145;0;107;278;0;157;213;0;79;70;0;74;144;0;54;301;0;0;31453;3;0;1874;0;0;0;1;0
2021-01-21T23:59:59+01:00;4;1495608;Oberösterreich;29908;1.999721852;29847;1.995643243;61;0.004078609;2;1;0;237;274;0;662;1203;0;840;2056;0;1088;3375;0;1539;2900;0;1061;1311;0;2451;3863;0;1881;5103;0;1;0;0;1;0;0;3;1;0;2;7;0;2;2;0;3;8;0;6;4;0;3;7;0;3;8;0;0;29841;6;0;61;0;0;0;0;0
2021-01-21T23:59:59+01:00;5;560710;Salzburg;11487;2.048652601;11395;2.032244832;92;0.016407769;0;0;0;101;158;0;380;635;0;505;1020;0;601;1531;0;748;1325;0;455;470;0;528;922;0;446;1570;0;0;0;0;1;0;0;1;6;0;7;4;0;4;7;0;5;9;0;1;2;0;11;12;0;6;16;0;0;11392;3;0;92;0;0;0;0;0
2021-01-21T23:59:59+01:00;6;1247077;Steiermark;29621;2.375234248;29568;2.37098431;53;0.004249938;1;0;0;244;335;0;795;1612;0;1155;2911;0;1503;4265;0;2122;3301;0;1454;1499;0;1438;2368;0;932;3633;0;0;0;0;0;0;0;1;2;0;1;3;0;4;2;0;3;5;0;4;2;0;5;8;0;1;12;0;0;29565;2;0;53;0;0;0;1;0
2021-01-21T23:59:59+01:00;7;760105;Tirol;15477;2.036166056;15382;2.023667783;95;0.012498273;0;2;0;133;186;0;545;908;0;634;1233;0;877;1967;0;968;1645;0;613;579;0;843;1357;0;637;2255;0;0;0;0;3;0;0;0;4;0;4;10;0;9;12;0;5;11;0;3;5;0;6;7;0;1;15;0;0;15109;262;0;95;0;0;0;11;0
2021-01-21T23:59:59+01:00;8;399237;Vorarlberg;12249;3.068102405;11987;3.002477225;262;0.06562518;0;0;0;260;259;0;447;765;0;489;1189;0;680;1813;0;910;1774;0;548;613;0;467;659;0;256;858;0;0;0;0;6;1;0;5;13;0;11;21;0;14;39;0;23;46;0;17;16;0;10;15;0;6;19;0;0;11987;0;0;262;0;0;0;0;0
2021-01-21T23:59:59+01:00;9;1920949;Wien;40568;2.11187283;39112;2.03607696;1456;0.07579587;2;1;0;880;898;0;2536;3368;0;2183;3910;0;2129;5500;0;2488;4636;0;1128;1289;0;1240;2463;0;887;3574;0;0;0;0;22;7;0;83;64;0;51;74;0;68;169;0;94;133;0;81;97;0;97;143;0;65;208;0;0;39105;7;0;1456;0;0;0;0;0
2021-01-21T23:59:59+01:00;10;8932664;Österreich;197651;2.21267698;193400;2.165087593;4251;0.047589387;6;8;0;2844;2967;0;7232;11329;0;8104;17403;0;9780;26395;0;12497;21780;0;7329;7730;0;9253;15347;0;7736;25581;0;1;0;0;58;18;0;147;173;0;174;279;0;221;534;0;299;442;0;222;209;0;234;378;0;176;685;0;80;193082;303;0;4251;0;0;0;15;0
2021-01-22T23:59:59+01:00;0;;KeineZuordnung;7995;;7703;;292;;0;0;0;21;33;0;175;235;0;200;365;0;180;493;0;189;279;0;245;203;0;606;769;0;975;2652;0;0;0;0;1;0;0;1;3;0;3;11;0;8;17;0;5;10;0;21;10;0;26;36;0;39;100;0;84;7696;5;0;292;0;0;0;2;0
2021-01-22T23:59:59+01:00;1;296010;Burgenland;6457;2.181345225;6327;2.13742779;130;0.043917435;0;0;0;86;85;0;225;358;0;245;734;0;308;1184;0;451;846;0;225;201;0;193;359;0;148;679;0;0;0;0;0;0;0;1;4;0;11;10;0;7;14;0;7;13;0;10;4;0;6;14;0;6;23;0;0;6327;0;0;130;0;0;0;0;0
